store_id,timezone_str
5.90607E+18,America/Denver
5.90607E+18,America/Denver
5.90607E+18,America/Denver
5.90607E+18,America/Denver
5.90607E+18,America/Denver
5.90607E+18,America/Denver
5.90607E+18,America/Denver
7.56607E+18,America/Denver
1.91341E+18,America/Denver
1.91341E+18,America/Denver
4.80345E+18,America/Denver
4.88047E+18,America/Denver
4.88047E+18,America/Denver
4.88047E+18,America/Denver
4.88047E+18,America/Denver
4.88047E+18,America/Denver
8.49399E+17,America/Denver
8.49399E+17,America/Denver
8.49399E+17,America/Denver
8.49399E+17,America/Denver
8.49399E+17,America/Denver
8.49399E+17,America/Denver
8.49399E+17,America/Denver
5.99582E+18,America/Denver
5.99582E+18,America/Denver
5.99582E+18,America/Denver
5.99582E+18,America/Denver
5.99582E+18,America/Denver
5.99582E+18,America/Denver
5.67375E+18,America/Denver
5.67375E+18,America/Denver
7.68895E+18,America/Denver
7.68895E+18,America/Denver
7.68895E+18,America/Denver
7.68895E+18,America/Denver
7.68895E+18,America/Denver
7.68895E+18,America/Denver
7.68895E+18,America/Denver
6.37485E+18,America/Denver
6.37485E+18,America/Denver
5.27729E+18,America/Denver
5.27729E+18,America/Denver
2.51649E+18,America/Denver
2.51649E+18,America/Denver
1.55365E+18,America/Denver
1.55365E+18,America/Denver
1.55365E+18,America/Denver
1.55365E+18,America/Denver
1.55365E+18,America/Denver
1.55365E+18,America/Denver
6.80245E+17,America/Denver
6.80245E+17,America/Denver
5.37416E+18,America/Denver
5.37416E+18,America/Denver
7.25924E+17,America/Denver
7.25924E+17,America/Denver
7.25924E+17,America/Denver
7.25924E+17,America/Denver
7.25924E+17,America/Denver
7.25924E+17,America/Denver
7.25924E+17,America/Denver
7.22097E+18,America/Denver
7.22097E+18,America/Denver
8.832E+18,America/Denver
8.832E+18,America/Denver
7.59578E+17,America/Denver
7.59578E+17,America/Denver
7.59578E+17,America/Denver
7.59578E+17,America/Denver
7.59578E+17,America/Denver
7.59578E+17,America/Denver
7.59578E+17,America/Denver
1.96089E+18,America/Denver
1.96089E+18,America/Denver
5.04936E+18,America/Denver
5.04936E+18,America/Denver
3.90089E+18,America/Denver
3.90089E+18,America/Denver
1.62886E+18,America/Denver
1.62886E+18,America/Denver
1.62886E+18,America/Denver
1.62886E+18,America/Denver
1.62886E+18,America/Denver
5.02285E+18,America/Denver
5.02285E+18,America/Denver
1.70903E+18,America/Denver
3.46026E+18,America/Denver
3.46026E+18,America/Denver
3.46026E+18,America/Denver
3.46026E+18,America/Denver
3.46026E+18,America/Denver
3.46026E+18,America/Denver
8.1272E+18,America/Denver
8.1272E+18,America/Denver
8.1272E+18,America/Denver
8.1272E+18,America/Denver
8.1272E+18,America/Denver
8.1272E+18,America/Denver
8.1272E+18,America/Denver
8.63281E+18,America/Denver
8.63281E+18,America/Denver
8.63281E+18,America/Denver
2.40245E+18,America/Denver
2.40245E+18,America/Denver
5.67347E+18,America/Denver
5.67347E+18,America/Denver
3.23331E+18,America/Denver
3.23331E+18,America/Denver
7.60945E+18,America/Denver
2.53923E+17,America/Denver
2.53923E+17,America/Denver
2.53923E+17,America/Denver
2.53923E+17,America/Denver
2.53923E+17,America/Denver
2.53923E+17,America/Denver
2.90262E+18,America/Denver
2.90262E+18,America/Denver
2.90262E+18,America/Denver
2.90262E+18,America/Denver
2.90262E+18,America/Denver
2.90262E+18,America/Denver
2.90262E+18,America/Denver
8.59067E+18,America/Denver
8.59067E+18,America/Denver
8.59067E+18,America/Denver
8.59067E+18,America/Denver
8.59067E+18,America/Denver
8.59067E+18,America/Denver
8.59067E+18,America/Denver
2.88006E+18,America/Denver
2.88006E+18,America/Denver
2.88006E+18,America/Denver
2.88006E+18,America/Denver
2.88006E+18,America/Denver
2.88006E+18,America/Denver
2.88006E+18,America/Denver
8.48145E+18,America/Denver
8.48145E+18,America/Denver
8.48145E+18,America/Denver
8.48145E+18,America/Denver
8.48145E+18,America/Denver
8.48145E+18,America/Denver
8.48145E+18,America/Denver
3.1218E+18,America/Denver
3.1218E+18,America/Denver
3.1218E+18,America/Denver
3.1218E+18,America/Denver
3.1218E+18,America/Denver
3.1218E+18,America/Denver
3.1218E+18,America/Denver
1.68772E+18,America/Denver
1.68772E+18,America/Denver
4.8456E+18,America/Denver
4.8456E+18,America/Denver
4.8456E+18,America/Denver
4.8456E+18,America/Denver
4.8456E+18,America/Denver
4.8456E+18,America/Denver
7.88455E+17,America/Denver
7.88455E+17,America/Denver
7.88455E+17,America/Denver
7.88455E+17,America/Denver
7.88455E+17,America/Denver
7.88455E+17,America/Denver
6.68372E+18,America/Denver
6.68372E+18,America/Denver
5.77116E+18,America/Denver
5.77116E+18,America/Denver
5.77116E+18,America/Denver
5.77116E+18,America/Denver
5.77116E+18,America/Denver
5.77116E+18,America/Denver
5.77116E+18,America/Denver
1.20928E+18,America/Denver
1.20928E+18,America/Denver
1.20928E+18,America/Denver
1.20928E+18,America/Denver
1.20928E+18,America/Denver
7.42313E+18,America/Denver
7.42313E+18,America/Denver
6.43427E+18,America/Denver
6.43427E+18,America/Denver
6.43427E+18,America/Denver
6.43427E+18,America/Denver
6.43427E+18,America/Denver
6.43427E+18,America/Denver
6.43427E+18,America/Denver
5.7853E+18,America/Denver
5.7853E+18,America/Denver
5.7853E+18,America/Denver
5.7853E+18,America/Denver
5.7853E+18,America/Denver
5.7853E+18,America/Denver
5.7853E+18,America/Denver
4.63317E+18,America/Denver
4.63317E+18,America/Denver
4.63317E+18,America/Denver
4.63317E+18,America/Denver
4.63317E+18,America/Denver
4.63317E+18,America/Denver
4.63317E+18,America/Denver
3.81289E+16,America/Denver
3.81289E+16,America/Denver
3.81289E+16,America/Denver
3.81289E+16,America/Denver
3.81289E+16,America/Denver
3.81289E+16,America/Denver
3.81289E+16,America/Denver
3.79021E+16,America/Denver
3.79021E+16,America/Denver
6.23221E+17,America/Denver
6.23221E+17,America/Denver
6.23221E+17,America/Denver
6.23221E+17,America/Denver
6.23221E+17,America/Denver
6.23221E+17,America/Denver
6.23221E+17,America/Denver
2.86766E+18,America/Denver
2.86766E+18,America/Denver
4.36728E+18,America/Denver
4.36728E+18,America/Denver
7.55293E+18,America/Denver
7.55293E+18,America/Denver
7.55293E+18,America/Denver
7.55293E+18,America/Denver
7.55293E+18,America/Denver
7.55293E+18,America/Denver
4.49885E+18,America/Denver
4.49885E+18,America/Denver
5.75019E+18,America/Denver
5.75019E+18,America/Denver
5.75019E+18,America/Denver
5.75019E+18,America/Denver
5.75019E+18,America/Denver
5.75019E+18,America/Denver
5.75019E+18,America/Denver
7.83259E+18,America/Denver
7.83259E+18,America/Denver
7.83259E+18,America/Denver
7.83259E+18,America/Denver
7.83259E+18,America/Denver
7.83259E+18,America/Denver
7.83259E+18,America/Denver
7.71612E+18,America/Denver
7.71612E+18,America/Denver
7.71612E+18,America/Denver
7.71612E+18,America/Denver
7.71612E+18,America/Denver
7.71612E+18,America/Denver
7.71612E+18,America/Denver
9.01179E+18,America/Denver
9.01179E+18,America/Denver
4.22161E+18,America/Denver
4.22161E+18,America/Denver
4.22161E+18,America/Denver
4.22161E+18,America/Denver
4.22161E+18,America/Denver
3.8503E+18,America/Denver
3.8503E+18,America/Denver
3.8503E+18,America/Denver
3.8503E+18,America/Denver
3.8503E+18,America/Denver
3.8503E+18,America/Denver
3.8503E+18,America/Denver
5.64458E+18,America/Denver
5.60676E+18,America/Denver
5.63406E+18,America/Denver
5.63406E+18,America/Denver
3.59331E+18,America/Denver
3.59331E+18,America/Denver
6.15905E+18,America/Denver
6.15905E+18,America/Denver
6.15905E+18,America/Denver
6.15905E+18,America/Denver
6.15905E+18,America/Denver
6.15905E+18,America/Denver
6.15905E+18,America/Denver
2.63463E+16,America/Denver
2.63463E+16,America/Denver
2.63463E+16,America/Denver
2.63463E+16,America/Denver
2.63463E+16,America/Denver
2.63463E+16,America/Denver
2.63463E+16,America/Denver
4.16939E+18,America/Denver
4.16939E+18,America/Denver
4.25411E+18,America/Denver
4.25411E+18,America/Denver
4.25411E+18,America/Denver
4.25411E+18,America/Denver
4.25411E+18,America/Denver
4.25411E+18,America/Denver
4.25411E+18,America/Denver
3.24442E+18,America/Denver
3.24442E+18,America/Denver
1.71782E+18,America/Denver
1.71782E+18,America/Denver
1.71782E+18,America/Denver
1.71782E+18,America/Denver
1.71782E+18,America/Denver
1.71782E+18,America/Denver
1.71782E+18,America/Denver
7.13193E+17,America/Denver
7.13193E+17,America/Denver
2.53357E+16,America/Denver
8.23546E+18,America/Denver
8.23546E+18,America/Denver
4.21915E+18,America/Denver
4.21915E+18,America/Denver
4.21915E+18,America/Denver
4.21915E+18,America/Denver
4.21915E+18,America/Denver
4.21915E+18,America/Denver
4.21915E+18,America/Denver
9.18126E+18,America/Denver
9.18126E+18,America/Denver
4.38788E+17,America/Denver
4.38788E+17,America/Denver
4.38788E+17,America/Denver
4.38788E+17,America/Denver
4.38788E+17,America/Denver
4.38788E+17,America/Denver
4.38788E+17,America/Denver
3.50128E+17,America/Denver
3.50128E+17,America/Denver
4.84348E+18,America/Denver
4.84348E+18,America/Denver
4.84348E+18,America/Denver
4.84348E+18,America/Denver
4.84348E+18,America/Denver
4.84348E+18,America/Denver
4.84348E+18,America/Denver
3.11687E+18,America/Denver
3.11687E+18,America/Denver
3.11687E+18,America/Denver
3.11687E+18,America/Denver
3.11687E+18,America/Denver
3.11687E+18,America/Denver
3.11687E+18,America/Denver
1.61643E+18,America/Denver
1.61643E+18,America/Denver
7.93187E+18,America/Denver
7.93187E+18,America/Denver
7.93187E+18,America/Denver
7.93187E+18,America/Denver
7.93187E+18,America/Denver
7.93187E+18,America/Denver
7.93187E+18,America/Denver
1.12083E+18,America/Denver
1.12083E+18,America/Denver
1.12083E+18,America/Denver
1.12083E+18,America/Denver
1.12083E+18,America/Denver
1.12083E+18,America/Denver
1.12083E+18,America/Denver
7.26514E+18,America/Denver
7.26514E+18,America/Denver
7.26514E+18,America/Denver
7.26514E+18,America/Denver
7.26514E+18,America/Denver
7.26514E+18,America/Denver
7.26514E+18,America/Denver
4.9553E+18,America/Denver
4.9553E+18,America/Denver
4.9553E+18,America/Denver
4.9553E+18,America/Denver
4.9553E+18,America/Denver
4.9553E+18,America/Denver
4.9553E+18,America/Denver
7.04279E+18,America/Denver
7.04279E+18,America/Denver
7.04279E+18,America/Denver
4.49776E+18,America/Denver
4.49776E+18,America/Denver
4.49776E+18,America/Denver
4.49776E+18,America/Denver
4.49776E+18,America/Denver
4.49776E+18,America/Denver
4.49776E+18,America/Denver
3.01323E+18,America/Denver
3.01323E+18,America/Denver
4.55107E+18,America/Denver
4.55107E+18,America/Denver
4.55107E+18,America/Denver
4.55107E+18,America/Denver
4.55107E+18,America/Denver
4.55107E+18,America/Denver
4.55107E+18,America/Denver
7.78878E+18,America/Denver
7.78878E+18,America/Denver
7.78878E+18,America/Denver
7.2268E+18,America/Denver
7.2268E+18,America/Denver
7.2268E+18,America/Denver
7.2268E+18,America/Denver
7.2268E+18,America/Denver
7.2268E+18,America/Denver
7.2268E+18,America/Denver
4.95047E+18,America/Denver
4.95047E+18,America/Denver
4.95047E+18,America/Denver
4.95047E+18,America/Denver
4.95047E+18,America/Denver
4.95047E+18,America/Denver
4.95047E+18,America/Denver
7.26829E+18,America/Denver
7.26829E+18,America/Denver
7.26829E+18,America/Denver
7.26829E+18,America/Denver
7.26829E+18,America/Denver
7.26829E+18,America/Denver
7.26829E+18,America/Denver
3.24005E+18,America/Denver
3.24005E+18,America/Denver
3.24005E+18,America/Denver
3.24005E+18,America/Denver
3.24005E+18,America/Denver
3.24005E+18,America/Denver
3.24005E+18,America/Denver
3.56725E+18,America/Denver
3.56725E+18,America/Denver
3.56725E+18,America/Denver
3.56725E+18,America/Denver
3.56725E+18,America/Denver
3.56725E+18,America/Denver
4.67333E+18,America/Denver
4.67333E+18,America/Denver
3.79235E+18,America/Denver
3.79235E+18,America/Denver
2.23045E+18,America/Denver
2.23045E+18,America/Denver
2.23045E+18,America/Denver
2.23045E+18,America/Denver
2.23045E+18,America/Denver
2.23045E+18,America/Denver
2.23045E+18,America/Denver
4.80766E+17,America/Denver
4.80766E+17,America/Denver
4.80766E+17,America/Denver
4.80766E+17,America/Denver
4.80766E+17,America/Denver
4.80766E+17,America/Denver
4.80766E+17,America/Denver
6.34734E+18,America/Denver
6.34734E+18,America/Denver
6.34734E+18,America/Denver
6.34734E+18,America/Denver
6.34734E+18,America/Denver
6.34734E+18,America/Denver
1.73114E+17,America/Denver
1.73114E+17,America/Denver
7.43892E+18,America/Denver
7.43892E+18,America/Denver
5.26088E+18,America/Denver
5.26088E+18,America/Denver
5.26088E+18,America/Denver
4.84037E+18,America/Denver
4.84037E+18,America/Denver
6.64645E+18,America/Denver
6.64645E+18,America/Denver
6.64645E+18,America/Denver
6.64645E+18,America/Denver
6.64645E+18,America/Denver
6.64645E+18,America/Denver
6.64645E+18,America/Denver
5.20918E+18,America/Denver
5.20918E+18,America/Denver
5.20918E+18,America/Denver
5.20918E+18,America/Denver
5.20918E+18,America/Denver
5.20918E+18,America/Denver
5.20918E+18,America/Denver
5.33922E+18,America/Denver
5.33922E+18,America/Denver
1.86782E+17,America/Denver
1.86782E+17,America/Denver
1.86782E+17,America/Denver
1.86782E+17,America/Denver
1.86782E+17,America/Denver
1.86782E+17,America/Denver
1.86782E+17,America/Denver
4.61066E+17,America/Denver
4.61066E+17,America/Denver
4.61066E+17,America/Denver
4.61066E+17,America/Denver
4.61066E+17,America/Denver
4.61066E+17,America/Denver
4.61066E+17,America/Denver
8.28118E+18,America/Denver
8.28118E+18,America/Denver
8.28118E+18,America/Denver
8.28118E+18,America/Denver
8.28118E+18,America/Denver
8.28118E+18,America/Denver
8.28118E+18,America/Denver
1.0116E+18,America/Denver
1.0116E+18,America/Denver
1.0116E+18,America/Denver
1.0116E+18,America/Denver
1.0116E+18,America/Denver
1.0116E+18,America/Denver
1.0116E+18,America/Denver
9.00501E+18,America/Denver
9.00501E+18,America/Denver
2.10469E+17,America/Denver
2.10469E+17,America/Denver
2.10469E+17,America/Denver
2.10469E+17,America/Denver
2.10469E+17,America/Denver
2.10469E+17,America/Denver
2.10469E+17,America/Denver
9.12233E+18,America/Denver
9.12233E+18,America/Denver
9.12233E+18,America/Denver
9.12233E+18,America/Denver
9.12233E+18,America/Denver
9.12233E+18,America/Denver
9.12233E+18,America/Denver
3.62473E+18,America/Denver
3.62473E+18,America/Denver
7.35592E+18,America/Denver
7.35592E+18,America/Denver
7.35592E+18,America/Denver
7.35592E+18,America/Denver
7.35592E+18,America/Denver
7.35592E+18,America/Denver
7.35592E+18,America/Denver
3.47979E+18,America/Denver
3.47979E+18,America/Denver
3.47979E+18,America/Denver
3.47979E+18,America/Denver
3.47979E+18,America/Denver
3.47979E+18,America/Denver
3.47979E+18,America/Denver
1.42733E+18,America/Denver
1.42733E+18,America/Denver
2.87045E+18,America/Denver
2.87045E+18,America/Denver
2.87045E+18,America/Denver
2.87045E+18,America/Denver
2.87045E+18,America/Denver
2.87045E+18,America/Denver
2.87045E+18,America/Denver
2.06458E+18,America/Denver
2.06458E+18,America/Denver
5.47567E+18,America/Denver
5.47567E+18,America/Denver
5.19017E+17,America/Denver
5.19017E+17,America/Denver
5.19017E+17,America/Denver
2.88461E+18,America/Denver
2.88461E+18,America/Denver
1.48566E+18,America/Denver
1.48566E+18,America/Denver
1.48566E+18,America/Denver
1.48566E+18,America/Denver
1.48566E+18,America/Denver
1.48566E+18,America/Denver
1.48566E+18,America/Denver
7.02542E+18,America/Denver
7.02542E+18,America/Denver
7.02542E+18,America/Denver
7.02542E+18,America/Denver
7.02542E+18,America/Denver
7.02542E+18,America/Denver
7.02542E+18,America/Denver
5.54735E+18,America/Denver
5.54735E+18,America/Denver
5.54735E+18,America/Denver
5.54735E+18,America/Denver
5.54735E+18,America/Denver
5.54735E+18,America/Denver
6.86289E+18,America/Denver
2.2212E+17,America/Denver
2.2212E+17,America/Denver
4.80146E+18,America/Denver
4.80146E+18,America/Denver
4.80146E+18,America/Denver
5.32981E+18,America/Denver
6.90005E+18,America/Denver
6.90005E+18,America/Denver
6.90005E+18,America/Denver
6.90005E+18,America/Denver
6.90005E+18,America/Denver
6.90005E+18,America/Denver
1.40078E+18,America/Denver
1.40078E+18,America/Denver
1.40078E+18,America/Denver
1.40078E+18,America/Denver
1.40078E+18,America/Denver
1.40078E+18,America/Denver
1.40078E+18,America/Denver
8.10579E+18,America/Denver
8.10579E+18,America/Denver
6.9205E+18,America/Denver
6.9205E+18,America/Denver
6.9205E+18,America/Denver
3.66304E+18,America/Denver
3.66304E+18,America/Denver
3.66304E+18,America/Denver
3.66304E+18,America/Denver
3.66304E+18,America/Denver
3.66304E+18,America/Denver
3.66304E+18,America/Denver
8.93011E+18,America/Denver
8.93011E+18,America/Denver
2.31626E+17,America/Denver
2.31626E+17,America/Denver
2.31626E+17,America/Denver
2.31626E+17,America/Denver
2.31626E+17,America/Denver
2.31626E+17,America/Denver
2.31626E+17,America/Denver
6.13384E+17,America/Denver
6.13384E+17,America/Denver
6.13384E+17,America/Denver
6.13384E+17,America/Denver
6.13384E+17,America/Denver
6.13384E+17,America/Denver
4.15617E+18,America/Denver
4.15617E+18,America/Denver
4.15617E+18,America/Denver
4.15617E+18,America/Denver
4.15617E+18,America/Denver
4.15617E+18,America/Denver
4.15617E+18,America/Denver
4.95938E+18,America/Denver
4.95938E+18,America/Denver
4.95938E+18,America/Denver
6.02867E+18,America/Denver
6.02867E+18,America/Denver
6.02867E+18,America/Denver
6.02867E+18,America/Denver
6.02867E+18,America/Denver
6.02867E+18,America/Denver
6.02867E+18,America/Denver
3.23509E+18,America/Denver
2.01656E+18,America/Denver
2.01656E+18,America/Denver
2.01656E+18,America/Denver
2.01656E+18,America/Denver
2.01656E+18,America/Denver
2.01656E+18,America/Denver
2.01656E+18,America/Denver
5.002E+18,America/Denver
5.002E+18,America/Denver
5.002E+18,America/Denver
5.002E+18,America/Denver
8.94717E+18,America/Denver
9.15777E+17,America/Denver
9.15777E+17,America/Denver
9.15777E+17,America/Denver
9.15777E+17,America/Denver
9.15777E+17,America/Denver
9.15777E+17,America/Denver
9.15777E+17,America/Denver
2.88308E+18,America/Denver
2.88308E+18,America/Denver
2.88308E+18,America/Denver
2.88308E+18,America/Denver
2.88308E+18,America/Denver
2.88308E+18,America/Denver
2.88308E+18,America/Denver
2.31869E+18,America/Denver
2.31869E+18,America/Denver
6.60736E+18,America/Denver
6.60736E+18,America/Denver
6.60736E+18,America/Denver
6.60736E+18,America/Denver
6.60736E+18,America/Denver
6.60736E+18,America/Denver
8.45662E+18,America/Denver
8.83225E+18,America/Denver
8.83225E+18,America/Denver
8.83225E+18,America/Denver
8.83225E+18,America/Denver
8.83225E+18,America/Denver
8.83225E+18,America/Denver
6.84854E+18,America/Denver
6.84854E+18,America/Denver
6.84854E+18,America/Denver
6.2517E+18,America/Denver
6.2517E+18,America/Denver
2.66311E+18,America/Denver
2.66311E+18,America/Denver
2.66311E+18,America/Denver
2.15762E+18,America/Denver
2.15762E+18,America/Denver
2.15762E+18,America/Denver
2.46819E+18,America/Denver
2.46819E+18,America/Denver
2.46819E+18,America/Denver
2.46819E+18,America/Denver
2.46819E+18,America/Denver
2.46819E+18,America/Denver
2.46819E+18,America/Denver
4.95129E+18,America/Denver
4.95129E+18,America/Denver
3.15824E+17,America/Denver
3.15824E+17,America/Denver
3.15824E+17,America/Denver
3.15824E+17,America/Denver
3.15824E+17,America/Denver
3.15824E+17,America/Denver
1.64614E+18,America/Denver
1.64614E+18,America/Denver
1.64614E+18,America/Denver
1.64614E+18,America/Denver
1.64614E+18,America/Denver
1.64614E+18,America/Denver
1.64614E+18,America/Denver
6.55374E+18,America/Denver
6.55374E+18,America/Denver
6.55374E+18,America/Denver
6.49577E+18,America/Denver
6.49577E+18,America/Denver
6.49577E+18,America/Denver
6.49577E+18,America/Denver
6.49577E+18,America/Denver
6.49577E+18,America/Denver
7.51654E+18,America/Denver
7.51654E+18,America/Denver
7.51654E+18,America/Denver
6.06407E+18,America/Denver
6.06407E+18,America/Denver
3.81685E+18,America/Denver
3.81685E+18,America/Denver
1.43844E+18,America/Denver
1.43844E+18,America/Denver
4.4948E+18,America/Denver
4.4948E+18,America/Denver
4.4948E+18,America/Denver
4.4948E+18,America/Denver
4.4948E+18,America/Denver
4.4948E+18,America/Denver
4.4948E+18,America/Denver
8.37349E+17,America/Denver
8.37349E+17,America/Denver
6.08708E+18,America/Denver
6.08708E+18,America/Denver
2.99345E+16,America/Denver
4.57732E+18,America/Denver
4.57732E+18,America/Denver
3.6081E+18,America/Denver
3.6081E+18,America/Denver
3.6081E+18,America/Denver
3.6081E+18,America/Denver
3.6081E+18,America/Denver
3.6081E+18,America/Denver
3.6081E+18,America/Denver
5.65026E+18,America/Denver
5.65026E+18,America/Denver
5.65026E+18,America/Denver
5.65026E+18,America/Denver
5.65026E+18,America/Denver
5.65026E+18,America/Denver
2.97496E+17,America/Denver
2.97496E+17,America/Denver
2.97496E+17,America/Denver
2.97496E+17,America/Denver
2.97496E+17,America/Denver
2.97496E+17,America/Denver
2.97496E+17,America/Denver
4.45108E+18,America/Denver
4.45108E+18,America/Denver
4.45108E+18,America/Denver
1.25182E+18,America/Denver
7.28247E+17,America/Denver
7.28247E+17,America/Denver
7.28247E+17,America/Denver
7.28247E+17,America/Denver
7.28247E+17,America/Denver
7.28247E+17,America/Denver
7.28247E+17,America/Denver
2.49557E+18,America/Denver
2.49557E+18,America/Denver
2.49557E+18,America/Denver
2.49557E+18,America/Denver
2.49557E+18,America/Denver
2.49557E+18,America/Denver
2.49557E+18,America/Denver
2.34343E+18,America/Denver
4.59875E+18,America/Denver
4.59875E+18,America/Denver
4.59875E+18,America/Denver
4.59875E+18,America/Denver
4.59875E+18,America/Denver
4.59875E+18,America/Denver
4.59875E+18,America/Denver
8.0082E+18,America/Denver
6.34596E+18,America/Denver
6.34596E+18,America/Denver
6.34596E+18,America/Denver
6.34596E+18,America/Denver
6.34596E+18,America/Denver
6.34596E+18,America/Denver
6.34596E+18,America/Denver
5.05736E+18,America/Denver
5.05736E+18,America/Denver
5.05736E+18,America/Denver
5.05736E+18,America/Denver
5.05736E+18,America/Denver
5.05736E+18,America/Denver
5.05736E+18,America/Denver
5.30923E+18,America/Denver
5.30923E+18,America/Denver
5.30923E+18,America/Denver
5.30923E+18,America/Denver
5.30923E+18,America/Denver
5.30923E+18,America/Denver
3.27605E+18,America/Denver
3.27605E+18,America/Denver
3.27605E+18,America/Denver
3.27605E+18,America/Denver
3.27605E+18,America/Denver
3.27605E+18,America/Denver
3.27605E+18,America/Denver
9.08976E+17,America/Denver
9.08976E+17,America/Denver
5.60584E+18,America/Denver
3.99251E+18,America/Denver
3.99251E+18,America/Denver
3.99251E+18,America/Denver
3.99251E+18,America/Denver
3.99251E+18,America/Denver
3.99251E+18,America/Denver
3.99251E+18,America/Denver
5.25962E+18,America/Denver
5.25962E+18,America/Denver
7.00102E+18,America/Denver
4.29397E+18,America/Denver
4.29397E+18,America/Denver
4.29397E+18,America/Denver
4.29397E+18,America/Denver
4.29397E+18,America/Denver
4.29397E+18,America/Denver
4.29397E+18,America/Denver
8.0366E+17,America/Denver
8.0366E+17,America/Denver
2.93373E+18,America/Denver
2.93373E+18,America/Denver
3.50355E+18,America/Denver
3.50355E+18,America/Denver
3.50355E+18,America/Denver
3.50355E+18,America/Denver
3.50355E+18,America/Denver
3.50355E+18,America/Denver
3.50355E+18,America/Denver
3.87476E+17,America/Denver
3.87476E+17,America/Denver
3.87476E+17,America/Denver
3.87476E+17,America/Denver
3.87476E+17,America/Denver
3.87476E+17,America/Denver
6.02129E+18,America/Denver
6.02129E+18,America/Denver
6.02129E+18,America/Denver
6.02129E+18,America/Denver
6.02129E+18,America/Denver
6.02129E+18,America/Denver
6.02129E+18,America/Denver
2.36325E+18,America/Denver
2.36325E+18,America/Denver
3.90023E+18,America/Denver
3.90023E+18,America/Denver
3.90023E+18,America/Denver
6.71344E+18,America/Denver
6.71344E+18,America/Denver
6.71344E+18,America/Denver
6.71344E+18,America/Denver
6.71344E+18,America/Denver
6.71344E+18,America/Denver
6.71344E+18,America/Denver
7.79943E+18,America/Denver
8.56072E+18,America/Denver
8.56072E+18,America/Denver
8.56072E+18,America/Denver
8.56072E+18,America/Denver
8.56072E+18,America/Denver
8.56072E+18,America/Denver
8.56072E+18,America/Denver
8.29427E+18,America/Denver
8.29427E+18,America/Denver
8.29427E+18,America/Denver
8.18592E+18,America/Denver
8.18592E+18,America/Denver
8.18592E+18,America/Denver
8.18592E+18,America/Denver
8.18592E+18,America/Denver
8.18592E+18,America/Denver
3.00377E+18,America/Denver
3.00377E+18,America/Denver
3.00377E+18,America/Denver
3.00377E+18,America/Denver
5.12807E+18,America/Denver
5.12807E+18,America/Denver
5.12807E+18,America/Denver
7.29272E+18,America/Denver
7.29272E+18,America/Denver
7.29272E+18,America/Denver
7.29272E+18,America/Denver
7.29272E+18,America/Denver
7.29272E+18,America/Denver
7.29272E+18,America/Denver
3.72159E+18,America/Denver
3.72159E+18,America/Denver
3.72159E+18,America/Denver
3.72159E+18,America/Denver
3.72159E+18,America/Denver
3.72159E+18,America/Denver
3.72159E+18,America/Denver
6.8499E+18,America/Denver
6.8499E+18,America/Denver
6.8499E+18,America/Denver
6.8499E+18,America/Denver
6.8499E+18,America/Denver
6.8499E+18,America/Denver
6.8499E+18,America/Denver
9.11778E+18,America/Denver
9.11778E+18,America/Denver
9.11778E+18,America/Denver
6.35831E+18,America/Denver
6.35831E+18,America/Denver
6.35831E+18,America/Denver
6.35831E+18,America/Denver
6.35831E+18,America/Denver
6.35831E+18,America/Denver
1.03084E+18,America/Denver
1.03084E+18,America/Denver
1.03084E+18,America/Denver
1.03084E+18,America/Denver
1.03084E+18,America/Denver
1.03084E+18,America/Denver
1.03084E+18,America/Denver
8.2632E+18,America/Denver
8.2632E+18,America/Denver
8.2632E+18,America/Denver
8.2632E+18,America/Denver
8.2632E+18,America/Denver
8.2632E+18,America/Denver
1.5436E+18,America/Denver
1.5436E+18,America/Denver
1.5436E+18,America/Denver
1.5436E+18,America/Denver
1.5436E+18,America/Denver
1.5436E+18,America/Denver
1.5436E+18,America/Denver
2.69727E+18,America/Denver
2.69727E+18,America/Denver
2.69727E+18,America/Denver
2.69727E+18,America/Denver
2.69727E+18,America/Denver
2.69727E+18,America/Denver
1.18929E+16,America/Denver
1.18929E+16,America/Denver
1.18929E+16,America/Denver
1.18929E+16,America/Denver
1.18929E+16,America/Denver
1.18929E+16,America/Denver
8.51066E+18,America/Denver
8.51066E+18,America/Denver
7.51656E+18,America/Denver
7.51656E+18,America/Denver
7.51656E+18,America/Denver
7.51656E+18,America/Denver
7.51656E+18,America/Denver
7.51656E+18,America/Denver
7.51656E+18,America/Denver
3.96334E+18,America/Denver
3.96334E+18,America/Denver
3.96334E+18,America/Denver
3.96334E+18,America/Denver
3.96334E+18,America/Denver
3.96334E+18,America/Denver
3.96334E+18,America/Denver
7.62111E+18,America/Denver
7.62111E+18,America/Denver
7.62111E+18,America/Denver
7.62111E+18,America/Denver
7.62111E+18,America/Denver
7.62111E+18,America/Denver
7.62111E+18,America/Denver
5.8921E+18,America/Denver
5.8921E+18,America/Denver
5.8921E+18,America/Denver
5.8921E+18,America/Denver
5.8921E+18,America/Denver
5.8921E+18,America/Denver
5.93017E+18,America/Denver
5.93017E+18,America/Denver
5.93017E+18,America/Denver
5.93017E+18,America/Denver
5.93017E+18,America/Denver
5.93017E+18,America/Denver
5.93017E+18,America/Denver
4.35085E+17,America/Denver
4.35085E+17,America/Denver
1.46524E+18,America/Denver
1.46524E+18,America/Denver
